source,target,reaction,cell_type
STAT3_p,SP1_p,R1,all data combined
SMAD4_p,SMAD3_p,R1,all data combined
SMAD4_p,SMAD3_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
JUN_p,SMAD4_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
STAT3_p,SP1_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
CTNNB1,PRKCA_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
STAT3_p,STAT1_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
SMAD2_p,SMAD4_p,R1,all data combined
STAT3_p,SP1_p,R1,all data combined
STAT5A_p,NR3C1,R1,all data combined
SMAD1,SMAD4_p,R2,all data combined
JUN_p,SMAD4_p,R2,all data combined
SMAD1,SMAD4_p,R2,all data combined
SMAD4_p,SMAD3_p,R2,all data combined
STAT3_p,SP1_p,R2,all data combined
SMAD4_p,SMAD3_p,R2,all data combined
JUN_p,SMAD4_p,R2,all data combined
JUN_p,SMAD4_p,R2,all data combined
JUN_p,SMAD4_p,R2,all data combined
SMAD4_p,SMAD3_p,R2,all data combined
JUN_p,SMAD4_p,R2,all data combined
STAT3_p,STAT1_p,R2,all data combined
JUN_p,SMAD4_p,R2,all data combined
JUN_p,SMAD4_p,R2,all data combined
CTNNB1,PRKCA_p,R2,all data combined
SMAD4_p,SMAD3_p,R2,all data combined
JUN_p,SMAD4_p,R2,all data combined
JUN_p,SMAD4_p,R2,all data combined
SMAD4_p,SMAD3_p,R2,all data combined
STAT3_p,STAT1_p,R2,all data combined
JUN_p,SMAD3_p,R2,all data combined
CTNNB1,PRKCA_p,R3,all data combined
SMAD1,SMAD4_p,R3,all data combined
PIK3CA,PIK3R1_p,R3,all data combined
JUN_p,SMAD4_p,R3,all data combined
STAT3_p,STAT1_p,R3,all data combined
SMAD1,SMAD4_p,R3,all data combined
NR3C1_p,STAT5A_p,R3,all data combined
SMAD1,SMAD4_p,R3,all data combined
NFKB1,RELA_p,R3,all data combined
JUN_p,SMAD4_p,R3,all data combined
STAT3_p,SP1_p,R3,all data combined
NFKB1,RELA,R3,all data combined
NFKB1,RELA_p,R3,all data combined
SP1,PRKCZ_p,R3,all data combined
JUN_p,SMAD4_p,R3,all data combined
STAT3_p,SP1_p,R3,all data combined
AKT1_p,MDM2,R3,all data combined
STAT3_p,SP1_p,R3,all data combined
JUN_p,SMAD4_p,R3,all data combined
STAT3_p,STAT1_p,R3,all data combined
CTNNB1,PRKCA_p,R4,all data combined
JUN_p,SMAD3_p,R4,all data combined
PANX1,SRC_p,R4,all data combined
STAT3_p,SP1_p,R4,all data combined
PIK3CA,PIK3R1_p,R4,all data combined
SMAD1,SMAD4_p,R4,all data combined
JUN_p,FOS_p,R4,all data combined
NR3C1_p,STAT5A_p,R4,all data combined
NR3C1_p,STAT5A_p,R4,all data combined
STAT3_p,STAT1_p,R4,all data combined
JUN_p,FOS_p,R4,all data combined
STAT3_p,SP1_p,R4,all data combined
STAT3_p,SP1_p,R4,all data combined
SP1,PRKCZ_p,R4,all data combined
NFKB1,RELA,R4,all data combined
STAT3_p,STAT1_p,R4,all data combined
AKT1_p,MDM2,R4,all data combined
SMAD1,SMAD4_p,R4,all data combined
SMAD1,SMAD4_p,R4,all data combined
TGFBR1,SMAD2,R4,all data combined
PRKCA_p,RHO,R5,all data combined
JUN_p,FOS_p,R5,all data combined
PANX1,SRC_p,R5,all data combined
STAT5A_p,NR3C1,R5,all data combined
JUN_p,FOS_p,R5,all data combined
TGFBR1,SMAD2,R5,all data combined
JUN_p,FOS_p,R5,all data combined
PIK3CA,PIK3R1_p,R5,all data combined
STAT3_p,STAT1_p,R5,all data combined
JUN_p,SMAD3_p,R5,all data combined
PIK3CA,PIK3R1_p,R5,all data combined
STAT3_p,STAT1_p,R5,all data combined
NR3C1_p,STAT5A_p,R5,all data combined
IKBKB,IKBKB_p,R5,all data combined
STAT3_p,SP1_p,R5,all data combined
PRKAA1,AKT1_p,R5,all data combined
STAT3_p,STAT1_p,R5,all data combined
JUN_p,SMAD3_p,R5,all data combined
TGFBR1,SMAD2,R5,all data combined
JUN_p,FOS_p,R5,all data combined
PRKCA_p,RHO,R6,all data combined
HIF1A,MAPK1_p,R6,all data combined
IKBKB,IKBKB_p,R6,all data combined
SMAD1,SMAD4_p,R6,all data combined
PIK3CA,PIK3R1_p,R6,all data combined
TGFBR1,SMAD2,R6,all data combined
HIF1A,MAPK1_p,R6,all data combined
EP300,MAPK1_p,R6,all data combined
JUN_p,FOS_p,R6,all data combined
JUN_p,FOS_p,R6,all data combined
TGFBR1,SMAD2,R6,all data combined
STAT3_p,STAT1_p,R6,all data combined
IKBKB,IKBKB_p,R6,all data combined
JUN_p,SMAD3_p,R6,all data combined
JUN_p,FOS_p,R6,all data combined
PRKAA1,AKT1_p,R6,all data combined
JUN_p,FOS_p,R6,all data combined
FOXO1,AKT1_p,R6,all data combined
PIK3CA,PIK3R1_p,R6,all data combined
SP1,PRKCZ_p,R7,all data combined
HIF1A,MAPK1_p,R7,all data combined
IKBKB,IKBKB_p,R7,all data combined
JUN_p,SMAD3_p,R7,all data combined
EP300,MAPK1_p,R7,all data combined
EP300,MAPK1_p,R7,all data combined
HIF1A,MAPK1_p,R7,all data combined
EP300,MAPK1_p,R7,all data combined
JUN_p,FOS_p,R7,all data combined
EP300,MAPK1_p,R7,all data combined
PIK3R1_p,PIK3CA_u,R7,all data combined
TGFBR1,SMAD2,R7,all data combined
JUN_p,FOS_p,R7,all data combined
JAK2_p,JAK2,R7,all data combined
STAT3_p,STAT1_p,R7,all data combined
PIK3R1_p,PIK3CA_u,R7,all data combined
NR4A1,AKT1_p,R7,all data combined
JUN_p,FOS_p,R7,all data combined
PIK3CA,PIK3R1_p,R7,all data combined
FOXO1,AKT1_p,R7,all data combined
TGFBR1,SMAD2,R7,all data combined
SP1,PRKCZ_p,R8,all data combined
NR3C1,MAPK1_p,R8,all data combined
PTPN6,PRKCA_p,R8,all data combined
STAT3_p,STAT1_p,R8,all data combined
EP300,MAPK1_p,R8,all data combined
EP300,MAPK1_p,R8,all data combined
NR3C1,MAPK1_p,R8,all data combined
HIF1A,MAPK1_p,R8,all data combined
PIK3CA,PIK3R1_p,R8,all data combined
EP300,MAPK1_p,R8,all data combined
EP300,MAPK1_p,R8,all data combined
EP300,MAPK1_p,R8,all data combined
TGFBR1,SMAD2,R8,all data combined
JUN_p,FOS_p,R8,all data combined
JAK2_p,JAK2,R8,all data combined
EP300,MAPK1_p,R8,all data combined
NR4A1,AKT1_p,R8,all data combined
PIK3CA,PIK3R1_p,R8,all data combined
EP300,MAPK1_p,R8,all data combined
JAK2_p,STAT5A,R8,all data combined
TGFBR1,SMAD2,R8,all data combined
PANX1,SRC_p,R9,all data combined
NR3C1,MAPK1_p,R9,all data combined
PTPN6,PRKCA_p,R9,all data combined
JUN_p,FOS_p,R9,all data combined
HIF1A,MAPK1_p,R9,all data combined
HIF1A,MAPK1_p,R9,all data combined
NR3C1,MAPK1_p,R9,all data combined
HIF1A,MAPK1_p,R9,all data combined
TGFBR1,SMAD2,R9,all data combined
HIF1A,MAPK1_p,R9,all data combined
EP300,MAPK1_p,R9,all data combined
EP300,MAPK1_p,R9,all data combined
TGFBR1,SMAD2,R9,all data combined
TGFBR1,SMAD2,R9,all data combined
PTPN6,PRKCA_p,R9,all data combined
JUN_p,FOS_p,R9,all data combined
EP300,MAPK1_p,R9,all data combined
CTNNB1,JAK3_p,R9,all data combined
EP300,MAPK1_p,R9,all data combined
EP300,MAPK1_p,R9,all data combined
JAK2_p,STAT5A,R9,all data combined
EP300,MAPK1_p,R9,all data combined
PANX1,SRC_p,R10,all data combined
RPS6KA3,MAPK1_p,R10,all data combined
PDPK1_p,IKBKB,R10,all data combined
TGFBR1,SMAD2,R10,all data combined
HIF1A,MAPK1_p,R10,all data combined
HIF1A,MAPK1_p,R10,all data combined
RPS6KA3,MAPK1_p,R10,all data combined
RPS6KA3,MAPK1_p,R10,all data combined
TGFBR1,SMAD2,R10,all data combined
HIF1A,MAPK1_p,R10,all data combined
HIF1A,MAPK1_p,R10,all data combined
HIF1A,MAPK1_p,R10,all data combined
EP300,MAPK1_p,R10,all data combined
TGFBR1,SMAD2,R10,all data combined
PTPN6,PRKCA_p,R10,all data combined
TGFBR1,SMAD2,R10,all data combined
HIF1A,MAPK1_p,R10,all data combined
CTNNB1,JAK3_p,R10,all data combined
EP300,MAPK1_p,R10,all data combined
HIF1A,MAPK1_p,R10,all data combined
IKBKB,IKBKB_p,R10,all data combined
EP300,MAPK1_p,R10,all data combined
JAK2_p,JAK2,R11,all data combined
RPS6KA3,MAPK1_p,R11,all data combined
PDPK1_p,IKBKB,R11,all data combined
TGFBR1,SMAD2,R11,all data combined
NR3C1,MAPK1_p,R11,all data combined
NR3C1,MAPK1_p,R11,all data combined
RPS6KA3,MAPK1_p,R11,all data combined
RPS6KA3,MAPK1_p,R11,all data combined
EP300,MAPK1_p,R11,all data combined
NR3C1,MAPK1_p,R11,all data combined
HIF1A,MAPK1_p,R11,all data combined
HIF1A,MAPK1_p,R11,all data combined
EP300,MAPK1_p,R11,all data combined
EP300,MAPK1_p,R11,all data combined
PDPK1_p,IKBKB,R11,all data combined
TGFBR1,SMAD2,R11,all data combined
HIF1A,MAPK1_p,R11,all data combined
INSR_p,INSR,R11,all data combined
HIF1A,MAPK1_p,R11,all data combined
HIF1A,MAPK1_p,R11,all data combined
IKBKB,IKBKB_p,R11,all data combined
HIF1A,MAPK1_p,R11,all data combined
JAK2_p,JAK2,R12,all data combined
FOXO1,AKT1_p,R12,all data combined
SIRT2,SRC_p,R12,all data combined
EP300,MAPK1_p,R12,all data combined
NR3C1,MAPK1_p,R12,all data combined
NR3C1,MAPK1_p,R12,all data combined
SRC_p,RPS6KA3,R12,all data combined
FOXO1,AKT1_p,R12,all data combined
EP300,MAPK1_p,R12,all data combined
NR3C1,MAPK1_p,R12,all data combined
NR3C1,MAPK1_p,R12,all data combined
RPS6KA3,MAPK1_p,R12,all data combined
HIF1A,MAPK1_p,R12,all data combined
EP300,MAPK1_p,R12,all data combined
PDPK1_p,IKBKB,R12,all data combined
EP300,MAPK1_p,R12,all data combined
NR3C1,MAPK1_p,R12,all data combined
INSR_p,INSR,R12,all data combined
HIF1A,MAPK1_p,R12,all data combined
NR3C1,MAPK1_p,R12,all data combined
JAK2_p,JAK2,R12,all data combined
HIF1A,MAPK1_p,R12,all data combined
PTPN6,PRKCA_p,R13,all data combined
FOXO1,AKT1_p,R13,all data combined
SIRT2,SRC_p,R13,all data combined
EP300,MAPK1_p,R13,all data combined
RPS6KA3,MAPK1_p,R13,all data combined
RPS6KA3,MAPK1_p,R13,all data combined
SRC_p,RPS6KA3,R13,all data combined
FOXO1,AKT1_p,R13,all data combined
HIF1A,MAPK1_p,R13,all data combined
FOXO1,AKT1_p,R13,all data combined
NR3C1,MAPK1_p,R13,all data combined
RPS6KA3,MAPK1_p,R13,all data combined
HIF1A,MAPK1_p,R13,all data combined
HIF1A,MAPK1_p,R13,all data combined
INSR_p,INSR,R13,all data combined
EP300,MAPK1_p,R13,all data combined
NR3C1,MAPK1_p,R13,all data combined
BAD,AKT1_p,R13,all data combined
NR3C1,MAPK1_p,R13,all data combined
NR3C1,MAPK1_p,R13,all data combined
JAK2_p,JAK2,R13,all data combined
NR3C1,MAPK1_p,R13,all data combined
PTPN6,PRKCA_p,R14,all data combined
SRC_p,RPS6KA3,R14,all data combined
KDR,KDR_p,R14,all data combined
NR3C1,MAPK1_p,R14,all data combined
RPS6KA3,MAPK1_p,R14,all data combined
RPS6KA3,MAPK1_p,R14,all data combined
SMAD1,MAPK1_p,R14,all data combined
PRDX6,MAPK1_p,R14,all data combined
HIF1A,MAPK1_p,R14,all data combined
FOXO1,AKT1_p,R14,all data combined
PRDX6,MAPK1_p,R14,all data combined
PRDX6,MAPK1_p,R14,all data combined
RPS6KA3,MAPK1_p,R14,all data combined
HIF1A,MAPK1_p,R14,all data combined
INSR_p,INSR,R14,all data combined
HIF1A,MAPK1_p,R14,all data combined
PRDX6,MAPK1_p,R14,all data combined
BAD,AKT1_p,R14,all data combined
NR3C1,MAPK1_p,R14,all data combined
RPS6KA3,MAPK1_p,R14,all data combined
AKT1_p,EZH2,R14,all data combined
NR3C1,MAPK1_p,R14,all data combined
NCF1,PRKCA_p,R15,all data combined
SRC_p,RPS6KA3,R15,all data combined
KDR,KDR_p,R15,all data combined
NR3C1,MAPK1_p,R15,all data combined
PRDX6,MAPK1_p,R15,all data combined
CTNNB1,PRKCA_p,R15,all data combined
SMAD1,MAPK1_p,R15,all data combined
PRDX6,MAPK1_p,R15,all data combined
NR3C1,MAPK1_p,R15,all data combined
PRDX6,MAPK1_p,R15,all data combined
PRDX6,MAPK1_p,R15,all data combined
PRDX6,MAPK1_p,R15,all data combined
RPS6KA3,MAPK1_p,R15,all data combined
NR3C1,MAPK1_p,R15,all data combined
PRKCZ_p,NR1H4,R15,all data combined
HIF1A,MAPK1_p,R15,all data combined
PRDX6,MAPK1_p,R15,all data combined
STAT1,JAK1_p,R15,all data combined
PRDX6,MAPK1_p,R15,all data combined
RPS6KA3,MAPK1_p,R15,all data combined
AKT1_p,EZH2,R15,all data combined
RPS6KA3,MAPK1_p,R15,all data combined
NCF1,PRKCA_p,R16,all data combined
SMAD1,MAPK1_p,R16,all data combined
SRC,SRC_p,R16,all data combined
RPS6KA3,MAPK1_p,R16,all data combined
PRDX6,MAPK1_p,R16,all data combined
CTNNB1,PRKCA_p,R16,all data combined
PTPN11,KIT_p,R16,all data combined
CTNNB1,PRKCA_p,R16,all data combined
NR3C1,MAPK1_p,R16,all data combined
PRDX6,MAPK1_p,R16,all data combined
PTPN11,KIT_p,R16,all data combined
FYN_p,STK11,R16,all data combined
PRDX6,MAPK1_p,R16,all data combined
NR3C1,MAPK1_p,R16,all data combined
PRKCZ_p,NR1H4,R16,all data combined
NR3C1,MAPK1_p,R16,all data combined
PTPN11,KIT_p,R16,all data combined
STAT1,JAK1_p,R16,all data combined
PRDX6,MAPK1_p,R16,all data combined
FOXO1,AKT1_p,R16,all data combined
PDPK1_p,IKBKB,R16,all data combined
RPS6KA3,MAPK1_p,R16,all data combined
NCF1,PRKCZ_p,R17,all data combined
SMAD1,MAPK1_p,R17,all data combined
SRC,SRC_p,R17,all data combined
RPS6KA3,MAPK1_p,R17,all data combined
CTNNB1,PRKCA_p,R17,all data combined
SMAD1,MAPK1_p,R17,all data combined
PTPN11,KIT_p,R17,all data combined
CTNNB1,PRKCA_p,R17,all data combined
RPS6KA3,MAPK1_p,R17,all data combined
SP1,PRKCZ_p,R17,all data combined
PTPN11,KIT_p,R17,all data combined
FYN_p,STK11,R17,all data combined
PRDX6,MAPK1_p,R17,all data combined
RPS6KA3,MAPK1_p,R17,all data combined
STAT1,JAK1_p,R17,all data combined
NR3C1,MAPK1_p,R17,all data combined
PTPN11,KIT_p,R17,all data combined
HSPB1,AKT1_p,R17,all data combined
FYN_p,STK11,R17,all data combined
FOXO1,AKT1_p,R17,all data combined
PDPK1_p,IKBKB,R17,all data combined
FOXO1,AKT1_p,R17,all data combined
NCF1,PRKCZ_p,R18,all data combined
TP53,SRC_p,R18,all data combined
FYN_p,PTPN6,R18,all data combined
CTNNB1,PRKCA_p,R18,all data combined
CTNNB1,PRKCA_p,R18,all data combined
SMAD1,MAPK1_p,R18,all data combined
JAK2_p,STAT5A,R18,all data combined
SMAD1,MAPK1_p,R18,all data combined
RPS6KA3,MAPK1_p,R18,all data combined
SP1,PRKCZ_p,R18,all data combined
EGFR_p,EGFR,R18,all data combined
JAK2_p,STAT5A,R18,all data combined
FYN_p,STK11,R18,all data combined
RPS6KA3,MAPK1_p,R18,all data combined
STAT1,JAK1_p,R18,all data combined
RPS6KA3,MAPK1_p,R18,all data combined
EGFR_p,EGFR,R18,all data combined
HSPB1,AKT1_p,R18,all data combined
FYN_p,STK11,R18,all data combined
PRDX6,MAPK1_p,R18,all data combined
NR4A1,AKT1_p,R18,all data combined
FOXO1,AKT1_p,R18,all data combined
KDR,KDR_p,R19,all data combined
TP53,SRC_p,R19,all data combined
FYN_p,PTPN6,R19,all data combined
CTNNB1,PRKCA_p,R19,all data combined
AKT1_p,MDM2,R19,all data combined
AKT1_p,MDM2,R19,all data combined
JAK2_p,STAT5A,R19,all data combined
SMAD1,MAPK1_p,R19,all data combined
PRDX6,MAPK1_p,R19,all data combined
RPS6KB1,MAPK1_p,R19,all data combined
EGFR_p,EGFR,R19,all data combined
JAK2_p,STAT5A,R19,all data combined
FYN_p,STK11,R19,all data combined
PRDX6,MAPK1_p,R19,all data combined
STK4_p,FOXO1,R19,all data combined
RPS6KA3,MAPK1_p,R19,all data combined
EGFR_p,EGFR,R19,all data combined
NCF1,AKT1_p,R19,all data combined
CTNNB1,PRKCA_p,R19,all data combined
PRDX6,MAPK1_p,R19,all data combined
NR4A1,AKT1_p,R19,all data combined
PRDX6,MAPK1_p,R19,all data combined
KDR,KDR_p,R20,all data combined
PRKAA1,AKT1_p,R20,all data combined
CDK5_p,NOS3,R20,all data combined
SMAD1,MAPK1_p,R20,all data combined
AKT1_p,MDM2,R20,all data combined
AKT1_p,MDM2,R20,all data combined
RPS6KB1,MAPK1_p,R20,all data combined
PTPN11,KIT_p,R20,all data combined
PRDX6,MAPK1_p,R20,all data combined
RPS6KB1,MAPK1_p,R20,all data combined
CDKN1B,MAPK1_p,R20,all data combined
AKT1_p,MDM2,R20,all data combined
AKT1_p,MDM2,R20,all data combined
PRDX6,MAPK1_p,R20,all data combined
STK4_p,FOXO1,R20,all data combined
PRDX6,MAPK1_p,R20,all data combined
CDKN1B,MAPK1_p,R20,all data combined
NCF1,AKT1_p,R20,all data combined
CTNNB1,PRKCA_p,R20,all data combined
SRC_p,RPS6KA3,R20,all data combined
FYN_p,PTPN6,R20,all data combined
PRDX6,MAPK1_p,R20,all data combined
SRC,SRC_p,R21,all data combined
PRKAA1,AKT1_p,R21,all data combined
CDK5_p,NOS3,R21,all data combined
SMAD1,MAPK1_p,R21,all data combined
PRKAA1,AKT1_p,R21,all data combined
NOS3,AKT1_p,R21,all data combined
RPS6KB1,MAPK1_p,R21,all data combined
PTPN11,KIT_p,R21,all data combined
JAK2_p,STAT5A,R21,all data combined
PRKAA1,AKT1_p,R21,all data combined
CDKN1B,MAPK1_p,R21,all data combined
AKT1_p,MDM2,R21,all data combined
AKT1_p,MDM2,R21,all data combined
FYN_p,STK11,R21,all data combined
JAK2_p,EPOR,R21,all data combined
PRDX6,MAPK1_p,R21,all data combined
CDKN1B,MAPK1_p,R21,all data combined
AKT1_p,CDKN1A,R21,all data combined
SMAD1,MAPK1_p,R21,all data combined
SRC_p,RPS6KA3,R21,all data combined
FYN_p,PTPN6,R21,all data combined
FYN_p,STK11,R21,all data combined
SRC,SRC_p,R22,all data combined
EGFR_p,EGFR,R22,all data combined
INSR_p,INSR,R22,all data combined
SP1,PRKCZ_p,R22,all data combined
PRKAA1,AKT1_p,R22,all data combined
NOS3,AKT1_p,R22,all data combined
IRS1,IGF1R_p,R22,all data combined
AKT1_p,MDM2,R22,all data combined
JAK2_p,STAT5A,R22,all data combined
PRKAA1,AKT1_p,R22,all data combined
SMAD4,MAPK1_p,R22,all data combined
JAK2_p,CTLA4,R22,all data combined
RPS6KB1,MAPK1_p,R22,all data combined
FYN_p,STK11,R22,all data combined
JAK2_p,EPOR,R22,all data combined
AKT1_p,MDM2,R22,all data combined
SMAD4,MAPK1_p,R22,all data combined
AKT1_p,CDKN1A,R22,all data combined
SMAD1,MAPK1_p,R22,all data combined
SMAD1,MAPK1_p,R22,all data combined
INSR_p,INSR,R22,all data combined
FYN_p,STK11,R22,all data combined
CTNNB1,JAK3_p,R23,all data combined
EGFR_p,EGFR,R23,all data combined
INSR_p,INSR,R23,all data combined
SP1,PRKCZ_p,R23,all data combined
EGFR_p,EGFR,R23,all data combined
PRKAA1,AKT1_p,R23,all data combined
IRS1,IGF1R_p,R23,all data combined
AKT1_p,MDM2,R23,all data combined
AKT1_p,MDM2,R23,all data combined
EGFR_p,EGFR,R23,all data combined
SMAD4,MAPK1_p,R23,all data combined
JAK2_p,CTLA4,R23,all data combined
RPS6KB1,MAPK1_p,R23,all data combined
CTNNB1,PRKCA_p,R23,all data combined
JAK2_p,STAT1,R23,all data combined
AKT1_p,MDM2,R23,all data combined
SMAD4,MAPK1_p,R23,all data combined
EIF2AK3,JAK1_p,R23,all data combined
AKT1_p,MDM2,R23,all data combined
SMAD1,MAPK1_p,R23,all data combined
INSR_p,INSR,R23,all data combined
CTNNB1,PRKCA_p,R23,all data combined
CTNNB1,JAK3_p,R24,all data combined
JAK2_p,JAK2,R24,all data combined
SNAI1,PRKCZ_p,R24,all data combined
EGFR_p,EGFR,R24,all data combined
PRKAA1,AKT1_p,R24,all data combined
TP53,SRC_p,R24,all data combined
PRKAA1,AKT1_p,R24,all data combined
AKT1_p,MDM2,R24,all data combined
EGFR_p,EGFR,R24,all data combined
JUN,MAPK1_p,R24,all data combined
IKBKB,IKBKB_p,R24,all data combined
PRKAA1,AKT1_p,R24,all data combined
CTNNB1,PRKCA_p,R24,all data combined
JAK2_p,STAT1,R24,all data combined
PRKAA1,AKT1_p,R24,all data combined
JUN,MAPK1_p,R24,all data combined
EIF2AK3,JAK1_p,R24,all data combined
AKT1_p,MDM2,R24,all data combined
AKT1_p,MDM2,R24,all data combined
STAT1,JAK1_p,R24,all data combined
CTNNB1,PRKCA_p,R24,all data combined
FYN_p,PTPN6,R25,all data combined
JAK2_p,JAK2,R25,all data combined
SNAI1,PRKCZ_p,R25,all data combined
PRKCA_p,VIM,R25,all data combined
EGFR_p,EGFR,R25,all data combined
TP53,SRC_p,R25,all data combined
PRKAA1,AKT1_p,R25,all data combined
IKBKB,IKBKB_p,R25,all data combined
JUN,MAPK1_p,R25,all data combined
IKBKB,IKBKB_p,R25,all data combined
PRKAA1,AKT1_p,R25,all data combined
JAK2_p,STAT5A,R25,all data combined
PRKCA,PRKCA_p,R25,all data combined
PRKAA1,AKT1_p,R25,all data combined
JUN,MAPK1_p,R25,all data combined
JAK1,JAK3_p,R25,all data combined
PRKAA1,AKT1_p,R25,all data combined
AKT1_p,MDM2,R25,all data combined
STAT1,JAK1_p,R25,all data combined
AKT1_p,MDM2,R25,all data combined
FYN_p,PTPN6,R26,all data combined
CDKN1B,MAPK1_p,R26,all data combined
PRKCA,PRKCA_p,R26,all data combined
EGFR_p,EGFR,R26,all data combined
PRKCA_p,VIM,R26,all data combined
EGFR_p,EGFR,R26,all data combined
EGFR_p,EGFR,R26,all data combined
EGFR_p,EGFR,R26,all data combined
IKBKB,IKBKB_p,R26,all data combined
FOS,MAPK1_p,R26,all data combined
JAK2_p,JAK2,R26,all data combined
CDKN1B,MAPK1_p,R26,all data combined
JAK2_p,STAT5A,R26,all data combined
PRKCA,PRKCA_p,R26,all data combined
EGFR_p,EGFR,R26,all data combined
FOS,MAPK1_p,R26,all data combined
JAK1,JAK3_p,R26,all data combined
PRKAA1,AKT1_p,R26,all data combined
RPS6KB1,MAPK1_p,R26,all data combined
HSPB1,AKT1_p,R26,all data combined
AKT1_p,MDM2,R26,all data combined
CTNNB1,KIT_p,R27,all data combined
CDKN1B,MAPK1_p,R27,all data combined
PRKCA,PRKCA_p,R27,all data combined
EGFR_p,EGFR,R27,all data combined
CDKN1B,MAPK1_p,R27,all data combined
EGFR_p,EGFR,R27,all data combined
EGFR_p,EGFR,R27,all data combined
JAK2_p,JAK2,R27,all data combined
CDKN1B,MAPK1_p,R27,all data combined
FOS,MAPK1_p,R27,all data combined
JAK2_p,JAK2,R27,all data combined
CDKN1B,MAPK1_p,R27,all data combined
AKT1_p,MDM2,R27,all data combined
HMGN1,PRKCA_p,R27,all data combined
EGFR_p,EGFR,R27,all data combined
FOS,MAPK1_p,R27,all data combined
INSR_p,CALM1,R27,all data combined
PRKCA_p,VIM,R27,all data combined
RPS6KB1,MAPK1_p,R27,all data combined
HSPB1,AKT1_p,R27,all data combined
PRKAA1,AKT1_p,R27,all data combined
CTNNB1,KIT_p,R28,all data combined
SMAD4,MAPK1_p,R28,all data combined
PDPK1_p,SGK1,R28,all data combined
IKBKB,IKBKB_p,R28,all data combined
CDKN1B,MAPK1_p,R28,all data combined
JAK2_p,JAK2,R28,all data combined
PRKCA_p,VIM,R28,all data combined
JAK2_p,JAK2,R28,all data combined
CDKN1B,MAPK1_p,R28,all data combined
KDR,KDR_p,R28,all data combined
ROCK1,DNM1L,R28,all data combined
SMAD4,MAPK1_p,R28,all data combined
AKT1_p,MDM2,R28,all data combined
HMGN1,PRKCA_p,R28,all data combined
SMAD4,MAPK1_p,R28,all data combined
KDR,KDR_p,R28,all data combined
INSR_p,CALM1,R28,all data combined
PRKCA_p,VIM,R28,all data combined
PANX1,SRC_p,R28,all data combined
PKN1,PKN1_p,R28,all data combined
PRKAA1,AKT1_p,R28,all data combined
INSR_p,INSR,R29,all data combined
SMAD4,MAPK1_p,R29,all data combined
PDPK1_p,SGK1,R29,all data combined
IKBKB,IKBKB_p,R29,all data combined
SMAD4,MAPK1_p,R29,all data combined
PRKCA_p,VIM,R29,all data combined
JAK2_p,JAK2,R29,all data combined
PRKCA_p,VIM,R29,all data combined
CDKN1B,MAPK1_p,R29,all data combined
SMAD4,MAPK1_p,R29,all data combined
KDR,KDR_p,R29,all data combined
ROCK1,DNM1L,R29,all data combined
SMAD4,MAPK1_p,R29,all data combined
RPS6KB1,MAPK1_p,R29,all data combined
PDPK1_p,SGK1,R29,all data combined
SMAD4,MAPK1_p,R29,all data combined
KDR,KDR_p,R29,all data combined
ERN1_p,ERN1,R29,all data combined
JAK2_p,JAK2,R29,all data combined
PANX1,SRC_p,R29,all data combined
PKN1,PKN1_p,R29,all data combined
INSR_p,INSR,R30,all data combined
JUN,MAPK1_p,R30,all data combined
PRKCA_p,CDKN1A,R30,all data combined
PRKCA_p,VIM,R30,all data combined
SMAD4,MAPK1_p,R30,all data combined
PRKCA_p,VIM,R30,all data combined
CDKN1B,MAPK1_p,R30,all data combined
CDKN1B,MAPK1_p,R30,all data combined
CDKN1B,MAPK1_p,R30,all data combined
SMAD4,MAPK1_p,R30,all data combined
MAPK8_p,BCL2,R30,all data combined
STK11,MAPK1_p,R30,all data combined
ROCK1,DNM1L,R30,all data combined
RPS6KB1,MAPK1_p,R30,all data combined
PDPK1_p,SGK1,R30,all data combined
ROCK1,DNM1L,R30,all data combined
MAPK8_p,BCL2,R30,all data combined
ERN1_p,ERN1,R30,all data combined
JAK2_p,JAK2,R30,all data combined
TP53,SRC_p,R30,all data combined
AKT1_p,CDKN1A,R30,all data combined
PRKCZ_p,NR1H4,R31,all data combined
JUN,MAPK1_p,R31,all data combined
PRKCA_p,CDKN1A,R31,all data combined
PRKCA_p,VIM,R31,all data combined
ESR1,MAPK1_p,R31,all data combined
SMAD4,MAPK1_p,R31,all data combined
CDKN1B,MAPK1_p,R31,all data combined
CDKN1B,MAPK1_p,R31,all data combined
SMAD4,MAPK1_p,R31,all data combined
ESR1,MAPK1_p,R31,all data combined
MAPK8_p,BCL2,R31,all data combined
STK11,MAPK1_p,R31,all data combined
ROCK1,DNM1L,R31,all data combined
PRKAA1,AKT1_p,R31,all data combined
INSR_p,CALM1,R31,all data combined
